"df_name","crime_category","ensemble_model","num_articles_predicted","Precision","Recall","F_Score","Accuracy","True_Negative_n","False_Negative_n","True_Positive_n_","False_Positive_","is_tfidf","is_stem","is_stem_and_tfidf","df_term_total","total_positives","total_negatives"
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_three_models_prob_1_greater_than_0.2",1000,0.317,0.777,0.45,0.616,459,45,157,339,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","all_models_prob_1_greater_than_0.2",1000,0.336,0.416,0.372,0.716,632,118,84,166,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_one_model_prob_1_greater_than_0.3",1000,0.289,0.856,0.432,0.546,373,29,173,425,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_two_models_prob_1_greater_than_0.3",1000,0.349,0.752,0.476,0.666,514,50,152,284,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_three_models_prob_1_greater_than_0.3",1000,0.385,0.569,0.459,0.729,614,87,115,184,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","all_models_prob_1_greater_than_0.3",1000,0.389,0.322,0.352,0.761,696,137,65,102,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_one_model_prob_1_greater_than_0.4",1000,0.319,0.703,0.439,0.637,495,60,142,303,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_two_models_prob_1_greater_than_0.4",1000,0.413,0.505,0.454,0.755,653,100,102,145,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_three_models_prob_1_greater_than_0.4",1000,0.427,0.302,0.354,0.777,716,141,61,82,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","all_models_prob_1_greater_than_0.4",1000,0.5,0.173,0.257,0.798,763,167,35,35,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_one_model_prob_1_greater_than_0.5",1000,0.306,0.554,0.394,0.656,544,90,112,254,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_two_models_prob_1_greater_than_0.5",1000,0.401,0.282,0.331,0.77,713,145,57,85,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_three_models_prob_1_greater_than_0.5",1000,0.53,0.173,0.261,0.802,767,167,35,31,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","all_models_prob_1_greater_than_0.5",1000,0.571,0.04,0.074,0.8,792,194,8,6,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_one_model_prob_1_greater_than_0.6",1000,0.3,0.5,0.375,0.663,562,101,101,236,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_two_models_prob_1_greater_than_0.6",1000,0.5,0.193,0.279,0.798,759,163,39,39,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_three_models_prob_1_greater_than_0.6",1000,0.679,0.094,0.165,0.808,789,183,19,9,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","all_models_prob_1_greater_than_0.6",1000,NA,0,NA,0.798,798,202,0,0,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_one_model_prob_1_greater_than_0.7",1000,0.299,0.485,0.37,0.666,568,104,98,230,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_two_models_prob_1_greater_than_0.7",1000,0.578,0.129,0.211,0.805,779,176,26,19,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_three_models_prob_1_greater_than_0.7",1000,0.733,0.054,0.101,0.805,794,191,11,4,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","all_models_prob_1_greater_than_0.7",1000,NA,0,NA,0.798,798,202,0,0,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_one_model_prob_1_greater_than_0.8",1000,0.299,0.475,0.367,0.669,573,106,96,225,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_two_models_prob_1_greater_than_0.8",1000,0.692,0.089,0.158,0.808,790,184,18,8,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","at_least_three_models_prob_1_greater_than_0.8",1000,0.75,0.015,0.029,0.8,797,199,3,1,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_31_Unspecified Crime","all_models_prob_1_greater_than_0.8",1000,NA,0,NA,0.798,798,202,0,0,1,1,1,1243,202,798
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_one_model_prob_1_greater_than_0.2",1000,0,0,NA,0.995,995,1,0,4,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_two_models_prob_1_greater_than_0.2",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_three_models_prob_1_greater_than_0.2",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","all_models_prob_1_greater_than_0.2",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_one_model_prob_1_greater_than_0.3",1000,0,0,NA,0.997,997,1,0,2,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_two_models_prob_1_greater_than_0.3",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_three_models_prob_1_greater_than_0.3",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","all_models_prob_1_greater_than_0.3",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_one_model_prob_1_greater_than_0.4",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_two_models_prob_1_greater_than_0.4",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_three_models_prob_1_greater_than_0.4",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","all_models_prob_1_greater_than_0.4",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_one_model_prob_1_greater_than_0.5",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_two_models_prob_1_greater_than_0.5",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_three_models_prob_1_greater_than_0.5",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","all_models_prob_1_greater_than_0.5",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_one_model_prob_1_greater_than_0.6",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_two_models_prob_1_greater_than_0.6",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_three_models_prob_1_greater_than_0.6",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","all_models_prob_1_greater_than_0.6",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_one_model_prob_1_greater_than_0.7",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_two_models_prob_1_greater_than_0.7",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_three_models_prob_1_greater_than_0.7",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","all_models_prob_1_greater_than_0.7",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_one_model_prob_1_greater_than_0.8",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_two_models_prob_1_greater_than_0.8",1000,0,0,NA,0.998,998,1,0,1,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","at_least_three_models_prob_1_greater_than_0.8",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_32_Illinois State Court","all_models_prob_1_greater_than_0.8",1000,NA,0,NA,0.999,999,1,0,0,1,1,1,1243,1,999
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_one_model_prob_1_greater_than_0.2",1000,1,0.438,0.609,0.991,984,9,7,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_two_models_prob_1_greater_than_0.2",1000,1,0.375,0.545,0.99,984,10,6,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_three_models_prob_1_greater_than_0.2",1000,1,0.375,0.545,0.99,984,10,6,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","all_models_prob_1_greater_than_0.2",1000,1,0.188,0.316,0.987,984,13,3,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_one_model_prob_1_greater_than_0.3",1000,1,0.438,0.609,0.991,984,9,7,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_two_models_prob_1_greater_than_0.3",1000,1,0.375,0.545,0.99,984,10,6,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_three_models_prob_1_greater_than_0.3",1000,1,0.375,0.545,0.99,984,10,6,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","all_models_prob_1_greater_than_0.3",1000,NA,0,NA,0.984,984,16,0,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_one_model_prob_1_greater_than_0.4",1000,1,0.438,0.609,0.991,984,9,7,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_two_models_prob_1_greater_than_0.4",1000,1,0.312,0.476,0.989,984,11,5,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_three_models_prob_1_greater_than_0.4",1000,1,0.25,0.4,0.988,984,12,4,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","all_models_prob_1_greater_than_0.4",1000,NA,0,NA,0.984,984,16,0,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_one_model_prob_1_greater_than_0.5",1000,1,0.375,0.545,0.99,984,10,6,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_two_models_prob_1_greater_than_0.5",1000,1,0.312,0.476,0.989,984,11,5,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_three_models_prob_1_greater_than_0.5",1000,1,0.188,0.316,0.987,984,13,3,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","all_models_prob_1_greater_than_0.5",1000,NA,0,NA,0.984,984,16,0,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_one_model_prob_1_greater_than_0.6",1000,1,0.375,0.545,0.99,984,10,6,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_two_models_prob_1_greater_than_0.6",1000,1,0.312,0.476,0.989,984,11,5,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_three_models_prob_1_greater_than_0.6",1000,1,0.188,0.316,0.987,984,13,3,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","all_models_prob_1_greater_than_0.6",1000,NA,0,NA,0.984,984,16,0,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_one_model_prob_1_greater_than_0.7",1000,1,0.375,0.545,0.99,984,10,6,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_two_models_prob_1_greater_than_0.7",1000,1,0.312,0.476,0.989,984,11,5,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_three_models_prob_1_greater_than_0.7",1000,1,0.125,0.222,0.986,984,14,2,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","all_models_prob_1_greater_than_0.7",1000,NA,0,NA,0.984,984,16,0,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_one_model_prob_1_greater_than_0.8",1000,1,0.312,0.476,0.989,984,11,5,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_two_models_prob_1_greater_than_0.8",1000,1,0.312,0.476,0.989,984,11,5,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","at_least_three_models_prob_1_greater_than_0.8",1000,1,0.125,0.222,0.986,984,14,2,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_33_Arson","all_models_prob_1_greater_than_0.8",1000,NA,0,NA,0.984,984,16,0,0,1,1,1,1243,16,984
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_one_model_prob_1_greater_than_0.2",1000,0.5,0.444,0.471,0.955,935,25,20,20,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_two_models_prob_1_greater_than_0.2",1000,0.75,0.333,0.462,0.965,950,30,15,5,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_three_models_prob_1_greater_than_0.2",1000,0.824,0.311,0.452,0.966,952,31,14,3,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","all_models_prob_1_greater_than_0.2",1000,0.909,0.222,0.357,0.964,954,35,10,1,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_one_model_prob_1_greater_than_0.3",1000,0.536,0.333,0.411,0.957,942,30,15,13,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_two_models_prob_1_greater_than_0.3",1000,0.824,0.311,0.452,0.966,952,31,14,3,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_three_models_prob_1_greater_than_0.3",1000,0.923,0.267,0.414,0.966,954,33,12,1,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","all_models_prob_1_greater_than_0.3",1000,0.889,0.178,0.296,0.962,954,37,8,1,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_one_model_prob_1_greater_than_0.4",1000,0.609,0.311,0.412,0.96,946,31,14,9,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_two_models_prob_1_greater_than_0.4",1000,0.857,0.267,0.407,0.965,953,33,12,2,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_three_models_prob_1_greater_than_0.4",1000,0.889,0.178,0.296,0.962,954,37,8,1,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","all_models_prob_1_greater_than_0.4",1000,NA,0,NA,0.955,955,45,0,0,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_one_model_prob_1_greater_than_0.5",1000,0.609,0.311,0.412,0.96,946,31,14,9,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_two_models_prob_1_greater_than_0.5",1000,0.923,0.267,0.414,0.966,954,33,12,1,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_three_models_prob_1_greater_than_0.5",1000,0.889,0.178,0.296,0.962,954,37,8,1,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","all_models_prob_1_greater_than_0.5",1000,NA,0,NA,0.955,955,45,0,0,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_one_model_prob_1_greater_than_0.6",1000,0.609,0.311,0.412,0.96,946,31,14,9,1,1,1,1243,45,955
"mydtm_stem_w_tfidf_sparse_0.98","code_34_Burlgary","at_least_two_models_prob_1_greater_than_0.6",1000,0.923,0.267,0.414,0.966,954,33,12,1,1,1,1,1243,45,955
